text;hof_OR_none;text_tokens
Wir haben gestern Game of Thrones zuende geschaut. Jetzt kann ich endlich diese Liste wieder löschen. So viele Arschlöcher schicken Spoiler in die Welt. Es gibt nicht genug Drachenfeuer für alle. ;HOF;['gestern', 'game', 'of', 'thrones', 'zuende', 'geschaut', 'endlich', 'liste', 'löschen', 'viele', 'arschlöcher', 'schicken', 'spoiler', 'welt', 'gibt', 'genug', 'drachenfeuer']
Überraschung!Die AfD hatte also mit der Einschätzung Recht,die Kampagne gegen Maaßen habe zum Ziel gehabt,den Verfassungsschutz als Machtinstrument missbrauchen zu können.Sollen sie mal„prüfen“–sie können höchstens dabei was lernen,wie jüngst in Bayern.  ;NOT;['überraschung', 'afd', 'einschätzung', 'recht', 'kampagne', 'maaßen', 'ziel', 'gehabt', 'verfassungsschutz', 'machtinstrument', 'missbrauchen', 'können.sollen', 'mal\x84prüfen\x93\x96sie', 'höchstens', 'dabei', 'lernen', 'jüngst', 'bayern']
suse1603 EmmanuelMacron Weil wir uns überall klar GEGEN Gewalt und für friedlichen Protest aussprechen? Vergessen Sie es einfach, Ihre linke Dauerhetze glaubt Ihnen niemand. Gewalt und brennende Autos sind in Deutschland eher Sache Ihresgleichen!;HOF;['suse1603', 'emmanuelmacron', 'überall', 'klar', 'gewalt', 'friedlichen', 'protest', 'aussprechen', 'vergessen', 'einfach', 'linke', 'dauerhetze', 'glaubt', 'niemand', 'gewalt', 'brennende', 'autos', 'deutschland', 'eher', 'sache', 'ihresgleichen']
PI: Markus Lanz auf Lunge Tiroler um Mitternacht: Von PETER BARTELS | Der Politiker mit der Fielmann-Brille war 41… Der Blogger mit der roten Bürste 44… Der Tiroler mit den Scharr-Schühchen 50… Die restlichen 117 Jährchen waren Hintergrundrauschen:… ;NOT;['pi', 'markus', 'lanz', 'lunge', 'tiroler', 'mitternacht', 'peter', 'bartels', 'politiker', 'fielmann-brille', '41', 'blogger', 'roten', 'bürste', '44', 'tiroler', 'scharr-schühchen', '50', 'restlichen', '117', 'jährchen', 'hintergrundrauschen']
Pravda-tv: Durch Trump-Besuch zementierte Allianz wird zur Umkehrung der Bewegung nach dem 9/11 Putsch führen: Der Besuch von US-Präsident Donald Trump im Vereinten Königreich letzte Woche hat Risse in der Anglo-Allianz geheilt und wird sicherstellen,… ;NOT;['pravda-tv', 'trump-besuch', 'zementierte', 'allianz', 'umkehrung', 'bewegung', '9/11', 'putsch', 'führen', 'besuch', 'us-präsident', 'donald', 'trump', 'vereinten', 'königreich', 'letzte', 'woche', 'risse', 'anglo-allianz', 'geheilt', 'sicherstellen']
JF: Technische Probleme bei JF-Online: Liebe Leser, wie einige von Ihnen sicherlich schon festgestellt haben, kommt es seit vergangenem Freitag vereinzelt technische Probleme auf unserer Internetseite. Betroffen ist davon leider noch die digitale Version… ;NOT;['jf', 'technische', 'probleme', 'jf-online', 'liebe', 'leser', 'sicherlich', 'schon', 'festgestellt', 'kommt', 'seit', 'vergangenem', 'freitag', 'vereinzelt', 'technische', 'probleme', 'unserer', 'internetseite', 'betroffen', 'davon', 'leider', 'digitale', 'version']
ef:'Natur des Menschen, Teil vier: Nichts als verqueere Theorien?: Natur des Menschen, Teil vier: Nichts als verqueere Theorien? ;NOT;['ef', 'menschen', 'teil', 'vier', 'verqueere', 'theorien', 'natur', 'menschen', 'teil', 'vier', 'verqueere', 'theorien']
JF: Flughafenchef: Kurzstreckenflüge nicht schädlicher als Autofahren: Der Geschäftsführer des Nürnberger Flughafens, Michael Hupe, hält Kurzstreckenflüge für nicht klimaschädlicher als Autofahren. „Ich halte ein Verbot für absolut abwegig“, sagte er mit… ;NOT;['jf', 'flughafenchef', 'kurzstreckenflüge', 'schädlicher', 'autofahren', 'geschäftsführer', 'nürnberger', 'flughafens', 'michael', 'hupe', 'hält', 'kurzstreckenflüge', 'klimaschädlicher', 'autofahren', 'halte', 'verbot', 'absolut', 'abwegig\x93', 'sagte']
Unzensuriert:SPÖ-Bürgermeister Michael Ludwig will Life Ball retten - koste es, was es wolle!: Gery Keszler mit Austrian-Airlines-Crew Foto: Austrian Airlines from Austria / Wikimedia CC BY-SA 2.0 Das war's also noch nicht! Der laut Veranstalter Gery… ;NOT;['unzensuriert', 'spö-bürgermeister', 'michael', 'ludwig', 'life', 'ball', 'retten', 'koste', 'wolle', 'gery', 'keszler', 'austrian-airlines-crew', 'foto', 'austrian', 'airlines', 'from', 'austria', 'wikimedia', 'cc', 'by-sa', '2.0', 'laut', 'veranstalter', 'gery']
DWN: Achtung Kostenfalle: Fast alle Robo-Advisor fallen durch den Eignungstest: Eine Analyse automatisierter Geldanlagen für Privatanleger kommt zu einem erschütternden Ergebnis: Nur wenige Robo-Advisor sind tatsächlich für Anleger geeignet. Wie sollen… ;NOT;['dwn', 'achtung', 'kostenfalle', 'fast', 'robo-advisor', 'fallen', 'eignungstest', 'analyse', 'automatisierter', 'geldanlagen', 'privatanleger', 'kommt', 'erschütternden', 'ergebnis', 'wenige', 'robo-advisor', 'tatsächlich', 'anleger', 'geeignet', 'sollen']
Der sicherste Maßstab dafür, dass etwas totaler Bullshit ist, ist immer noch eine aufgeregte Socialmedia-Diskussion mit Hashtag und pi pa po.;NOT;['sicherste', 'maßstab', 'dafür', 'totaler', 'bullshit', 'immer', 'aufgeregte', 'socialmedia-diskussion', 'hashtag', 'pi', 'pa', 'po']
Beim Billa meinen sie, Schokoladenkäufe seien erst ab 6 Tafeln sinnvoll, und ich denke, sie haben damit recht. ;NOT;['beim', 'billa', 'schokoladenkäufe', 'seien', 'erst', 'ab', '6', 'tafeln', 'sinnvoll', 'denke', 'recht']
Eine Partei, in der Mutti seit 2005 jedem den Kopf abgebissen hat, der mehr Charisma als ein Einbahnstraßenschild hat, verfügt naturgemäß über ein riesiges Potential talentierter Nachwuchspolitiker, die jetzt den Laden in Schwung bringen werden. Lassen Sie sich da nix einreden.;NOT;['partei', 'mutti', 'seit', '2005', 'kopf', 'abgebissen', 'mehr', 'charisma', 'einbahnstraßenschild', 'verfügt', 'naturgemäß', 'riesiges', 'potential', 'talentierter', 'nachwuchspolitiker', 'laden', 'schwung', 'bringen', 'lassen', 'nix', 'einreden']
Einfach ein sehr kluger Kopf. Lesen. ;NOT;['einfach', 'kluger', 'kopf', 'lesen']
Frankfurts älteste Buchhandlung Carolus muss schließen. Ihr ist offenbar nicht nur der Branchenumbruch zum Verhängnis geworden, sondern auch der Umzug vor vier Jahren. ;NOT;['frankfurts', 'älteste', 'buchhandlung', 'carolus', 'schließen', 'offenbar', 'branchenumbruch', 'verhängnis', 'geworden', 'umzug', 'vier', 'jahren']
Ob die Grünen den Trittin wohl aus dem schalldichten Keller lassen, jetzt, wo die Wahl gelaufen ist?;NOT;['grünen', 'trittin', 'wohl', 'schalldichten', 'keller', 'lassen', 'wahl', 'gelaufen']
Rot-Blau hat gewonnen. Glückwunsch! Misstrauensantrag;NOT;['rot-blau', 'gewonnen', 'glückwunsch', 'misstrauensantrag']
Die österreichischen Sozialdemokraten werden heute eine rot-blaue Koalition mit der FPÖ eingehen, um die schwarze Übergangsregierung zu stürzen. (Im September ist eh Neuwahl) ;NOT;['österreichischen', 'sozialdemokraten', 'heute', 'rot-blaue', 'koalition', 'fpö', 'eingehen', 'schwarze', 'übergangsregierung', 'stürzen', 'september', 'eh', 'neuwahl']
Äh, hab ich grad richtig gehört? tagesthemen Komentator BeckerRainald: „Vielleicht wäre ein Grüner Kanzler gar nicht so schlecht für unsere Zukunft.“   Kann ich melnen Rundfunkbeitrag wenigstens als Parteispende an die Grünen steuerlich absetzen? GEZ EP2019 Europawahl2019 ;NOT;['äh', 'grad', 'richtig', 'gehört', 'tagesthemen', 'komentator', 'beckerrainald', 'wäre', 'grüner', 'kanzler', 'gar', 'schlecht', 'zukunft.\x93', 'melnen', 'rundfunkbeitrag', 'wenigstens', 'parteispende', 'grünen', 'steuerlich', 'absetzen', 'gez', 'ep2019', 'europawahl2019']
Hm... DiePARTEI Europawahlen Europawahl2019 eu ;NOT;['hm', 'diepartei', 'europawahlen', 'europawahl2019', 'eu']
Politiker von SPD und CDU haben offensichtlich eure TwitternWie18Uhr Tweets auswendig gelernt und geben sie 1:1 wieder. EP2019;NOT;['politiker', 'spd', 'cdu', 'offensichtlich', 'twitternwie18uhr', 'tweets', 'auswendig', 'gelernt', 'geben', '1:1', 'ep2019']
MMNews: Hartz IV und Spaß dabei: Im Internet kursiert ein Video eines mutmaßlichen Clan-Mitglieds, das sich über das Jobcenter lustig macht. Voller Stolz zeigt er Auto samt Inhalt - gearbeitet hat er offenbar nicht dafür... Read more... ;HOF;['mmnews', 'hartz', 'iv', 'spaß', 'dabei', 'internet', 'kursiert', 'video', 'mutmaßlichen', 'clan-mitglieds', 'jobcenter', 'lustig', 'macht', 'voller', 'stolz', 'zeigt', 'auto', 'samt', 'inhalt', 'gearbeitet', 'offenbar', 'dafür', 'read', 'more']
Wahlschlappen (Symbolbild).   Europawahl2019 EP2019 ;NOT;['wahlschlappen', 'symbolbild', 'europawahl2019', 'ep2019']
Das Floskelbingo zur Europawahl2019. [Spielkarte 1/7] ??? Wahlen Wahlsonntag Europawahlen2019 bingo bullshitbingo GehtWaehlen TwitternWie18Uhr ;NOT;['floskelbingo', 'europawahl2019', 'spielkarte', '1/7', 'wahlen', 'wahlsonntag', 'europawahlen2019', 'bingo', 'bullshitbingo', 'gehtwaehlen', 'twitternwie18uhr']
Ich wüsste nicht, was wir hätten anders machen sollen. TwitternWie18Uhr;NOT;['wüsste', 'hätten', 'sollen', 'twitternwie18uhr']
Das ist natürlich eine herbe Enttäuschung für die SPD. Wir werden jetzt das Ergebnis erstmal in aller Ruhe analysieren.    TwitternWie18Uhr;NOT;['natürlich', 'herbe', 'enttäuschung', 'spd', 'ergebnis', 'erstmal', 'ruhe', 'analysieren', 'twitternwie18uhr']
'Bei Linkshändern zwischen 1,69 und 1,72 konnten wir in absoluten Zahlen sogar nochmal zulegen im Vergleich zur letzten Gesamtelternversammlung. Das ist ein klares Mandat.' TwitternWie18Uhr;NOT;['linkshändern', '1,69', '1,72', 'konnten', 'absoluten', 'zahlen', 'sogar', 'nochmal', 'zulegen', 'vergleich', 'letzten', 'gesamtelternversammlung', 'klares', 'mandat', 'twitternwie18uhr']
+++ ?? E I L M E L D U N G ?? +++   ???????? ???????????? ??   Heute in 7 Monaten ist Weihnachten   ?? ?????????????????? ??   +++ ?? E I L M E L D U N G ?? +++;NOT;['e', 'i', 'l', 'm', 'e', 'l', 'd', 'u', 'n', 'g', 'heute', '7', 'monaten', 'weihnachten', 'e', 'i', 'l', 'm', 'e', 'l', 'd', 'u', 'n', 'g']
Gefühlte Wahrheit: Deutsche schätzen Anteil der Muslime viel zu hoch ;NOT;['gefühlte', 'wahrheit', 'deutsche', 'schätzen', 'anteil', 'muslime', 'hoch']
Nach der Attacke in Berlin hat die Polizei Haftbefehl gegen den identifizierten U-Bahn-Treter erlassen ;NOT;['attacke', 'berlin', 'polizei', 'haftbefehl', 'identifizierten', 'u-bahn-treter', 'erlassen']
CDU beginnt mit Abschiebungen. Erste CSU-Mitglieder aus dem Bundestag werden mit der Polizei zurück nach Bayern gebracht.;NOT;['cdu', 'beginnt', 'abschiebungen', 'erste', 'csu-mitglieder', 'bundestag', 'polizei', 'zurück', 'bayern', 'gebracht']
Könnte wetten, es war ein Einzelfall ;NOT;['wetten', 'einzelfall']
Wenn Politiker 'wir' sagen, meinen sie immer die anderen, die schon immer hier waren und tief in die Tasche greifen müssen. politikermeinen ;NOT;['politiker', 'sagen', 'immer', 'schon', 'immer', 'tief', 'tasche', 'greifen', 'müssen', 'politikermeinen']
Und - wie sieht es bei Euch mit den unweiblichen Eigenschaften aus? ;NOT;['sieht', 'unweiblichen', 'eigenschaften']
"Eigentor: Der keingeldfürrechts-Aktivist verlässt Scholz &amp; Friends ";NOT;['eigentor', 'keingeldfürrechts-aktivist', 'verlässt', 'scholz', 'amp', 'friends']
Weil ich meinen Planeten so liebhabe, habe ich gerade Fahrkarten für über 2000 km Landroute (MFG + Bahn) in 3 Tagen gebucht. Das wird so schön! ;NOT;['planeten', 'liebhabe', 'gerade', 'fahrkarten', '2000', 'km', 'landroute', 'mfg', 'bahn', '3', 'tagen', 'gebucht', 'schön']
Briefwahl-Rückläufe in mehreren Ländern lassen auf höhere Wahlbeteiligung ggü. 2014 schließen. EP2019 ;NOT;['briefwahl-rückläufe', 'mehreren', 'ländern', 'lassen', 'höhere', 'wahlbeteiligung', 'ggü', '2014', 'schließen', 'ep2019']
80 Afghanen dürfen in Bremen bleiben.  ;NOT;['80', 'afghanen', 'dürfen', 'bremen', 'bleiben']
Sozialdemokratischer(!) Wahlsieg in den Niederlanden erwartet. EP2019 ;NOT;['sozialdemokratischer', 'wahlsieg', 'niederlanden', 'erwartet', 'ep2019']
Schauthin  ...schaut genau hin! ..So! begann auch der sogenannte arabische Frühling vor ein paar Jahren, genau So! ;NOT;['schauthin', 'schaut', 'genau', 'begann', 'sogenannte', 'arabische', 'frühling', 'paar', 'jahren', 'genau']
Bayern: Richter klagen über massive Zunahme von Asylverfahren - Bald könnten sie jeden zweiten Fall ausmachen... ;NOT;['bayern', 'richter', 'klagen', 'massive', 'zunahme', 'asylverfahren', 'bald', 'könnten', 'zweiten', 'fall', 'ausmachen']
Die CDU möchte damit angeben, das Wahlprogramm der Grünen umgesetzt zu haben.     (Ich bin noch nicht sicher, welche Wählergruppe das genau erreichen soll.)    (Hoffentlich ist bald Sonntag und das ganze Elend endlich vorbei.) ;NOT;['cdu', 'möchte', 'angeben', 'wahlprogramm', 'grünen', 'umgesetzt', 'sicher', 'wählergruppe', 'genau', 'erreichen', 'hoffentlich', 'bald', 'sonntag', 'ganze', 'elend', 'endlich', 'vorbei']
Ich werde ja nur deshalb kein Spitzenpolitiker, weil es vermutlich noch irgendwo Videoaufnahmen meiner Jugend aus dem Bronzekurs „Standardtänze“ gibt. Spätestens beim Foxtrott wäre eh alles aus.;NOT;['ja', 'deshalb', 'spitzenpolitiker', 'vermutlich', 'irgendwo', 'videoaufnahmen', 'jugend', 'bronzekurs', 'gibt', 'spätestens', 'beim', 'foxtrott', 'wäre', 'eh']
Gestern gelernt: Haltungstwitter findet populistischen Mist plötzlich total super, wenn er von einem Youtuber stammt und gegen die CDU geht.;NOT;['gestern', 'gelernt', 'haltungstwitter', 'findet', 'populistischen', 'mist', 'plötzlich', 'total', 'super', 'youtuber', 'stammt', 'cdu', 'geht']
Nein zu Rassismus und Diskriminierung im Fußball! Die UEFA sollte ihren Wertekanon auch außerhalb von Werbekampagnen leben. Ausgrenzung des Armeniers Mkhitaryan in Baku ist inakzeptabel und widerspricht dem Geist des Fußballs. ;NOT;['nein', 'rassismus', 'diskriminierung', 'fußball', 'uefa', 'wertekanon', 'außerhalb', 'werbekampagnen', 'leben', 'ausgrenzung', 'armeniers', 'mkhitaryan', 'baku', 'inakzeptabel', 'widerspricht', 'geist', 'fußballs']
Labour bei 13%  Tories bei 7%  Beides hochverdient. EP2019 ;NOT;['labour', '13', 'tories', '7', 'beides', 'hochverdient', 'ep2019']
Ich will hier unten eine Kassette mit Kinderlachen verstecken. ;NOT;['unten', 'kassette', 'kinderlachen', 'verstecken']
Österreich beherrscht auch heute die Titelseiten der deutschen Zeitungen. ;NOT;['österreich', 'beherrscht', 'heute', 'titelseiten', 'deutschen', 'zeitungen']
Popcorncontent des Tages. ??    (Leute, die die AfD hassen, weil sie ihnen ...Achtung! ??... zu links ist!) ;NOT;['popcorncontent', 'tages', 'leute', 'afd', 'hassen', 'achtung', 'links']
In meinem nächsten Leben werde ich alles anders machen.  Es kann natürlich sein, dass es gar kein nächstes Leben gibt.  Dann werde ich in meinem nächsten Leben dumm aus der Wäsche gucken.;NOT;['nächsten', 'leben', 'natürlich', 'gar', 'nächstes', 'leben', 'gibt', 'nächsten', 'leben', 'dumm', 'wäsche', 'gucken']
Am Tag von NikiLauda s Unfall auf dem Nürburgring (1.8.1976) stürzte in Wien die Reichsbrücke über die Donau ein.    Am Tag von Niki Laudas Tod (20.5.2019) stürzte in Wien die Regierung ein.    Sowas gibt es nur bei ganz Großen.;NOT;['tag', 'nikilauda', 's', 'unfall', 'nürburgring', '1.8.1976', 'stürzte', 'wien', 'reichsbrücke', 'donau', 'tag', 'niki', 'laudas', 'tod', '20.5.2019', 'stürzte', 'wien', 'regierung', 'sowas', 'gibt', 'ganz', 'großen']
Uns fehlen die Worte. ?? Der dreifache Formel-1-Weltmeister NikiLauda ist im Alter von 70 Jahren gestorben.      Danke für die vielen gemeinsamen Momente. Wir ziehen unsere Kappe vor dir! ;NOT;['fehlen', 'worte', 'dreifache', 'formel-1-weltmeister', 'nikilauda', 'alter', '70', 'jahren', 'gestorben', 'danke', 'vielen', 'gemeinsamen', 'momente', 'ziehen', 'kappe']
Währenddessen, in der Dritten Welt:    ;NOT;['währenddessen', 'dritten', 'welt']
Sieben Politiker, die weder Österreicher sind noch für die Europawahl kandidieren, diskutieren über Österreich und die Europawahl. Gipfeltreffen;NOT;['sieben', 'politiker', 'weder', 'österreicher', 'europawahl', 'kandidieren', 'diskutieren', 'österreich', 'europawahl', 'gipfeltreffen']
Reaktion auf meinen Kommentar, dass Kopftücher für sechs bis zehn Jahre alte Mädchen keine gute Idee sind, ihnen ein Stück Freiheit und Kindheit nehmen. Die Wortwahl spricht für sich. Durch so einen Dreck lasse ich mich sicher nicht einschüchtern ?? ;NOT;['reaktion', 'kommentar', 'kopftücher', 'sechs', 'zehn', 'jahre', 'alte', 'mädchen', 'gute', 'idee', 'stück', 'freiheit', 'kindheit', 'nehmen', 'wortwahl', 'spricht', 'dreck', 'lasse', 'sicher', 'einschüchtern']
Im nächsten Leben werde ich falsche Oligarchennichte.;NOT;['nächsten', 'leben', 'falsche', 'oligarchennichte']
Wir schalten kurz ins Innenministerium  Kickl ;NOT;['schalten', 'kurz', 'innenministerium', 'kickl']
Ich hab am Abend noch ein paar Zeilen über Heinz-Christian Strache geschrieben:  ;NOT;['abend', 'paar', 'zeilen', 'heinz-christian', 'strache', 'geschrieben']
Der tatort erinnert mich daran, dass ich mich spätestens in 10 Jahren kompostieren lassen sollte, um bloß nie von Pflege abhängig zu werden.;NOT;['tatort', 'erinnert', 'daran', 'spätestens', '10', 'jahren', 'kompostieren', 'lassen', 'bloß', 'nie', 'pflege', 'abhängig']
NEOS fordern Entlassung der FPÖ-Minister: 'Es herrscht Gefahr in Verzug' | ;NOT;['neos', 'fordern', 'entlassung', 'fpö-minister', 'herrscht', 'gefahr', 'verzug']
Hier einmal die Übersicht, wie Deutschland bewertet wurde. Insgesamt 8 mal den letzten Platz bekommen, davon 7 mal im Televoting. Durchschnittlich haben die Jurys Platz 16,875 und die Televoters Platz 22,59 an D vergeben. Eurovision ESC2019 DareToDream ;NOT;['übersicht', 'deutschland', 'bewertet', 'wurde', 'insgesamt', '8', 'mal', 'letzten', 'platz', 'bekommen', 'davon', '7', 'mal', 'televoting', 'durchschnittlich', 'jurys', 'platz', '16,875', 'televoters', 'platz', '22,59', 'd', 'vergeben', 'eurovision', 'esc2019', 'daretodream']
Was lernt uns der heutige Tag:  Wenn eine Blondine vor deiner Nase mit ihren Möpsen und einer Viertelmilliarde Euro rumwedelt solltest du unbedingt den Bauch einziehen, weil sonst bald eine Menge Menschen auf youtube sehen werden, dass du auch nimmer der allerjüngste bist.;NOT;['lernt', 'heutige', 'tag', 'blondine', 'nase', 'möpsen', 'viertelmilliarde', 'euro', 'rumwedelt', 'solltest', 'unbedingt', 'bauch', 'einziehen', 'bald', 'menge', 'menschen', 'youtube', 'sehen', 'nimmer', 'allerjüngste']
Wenn Kurz es jetzt genauso macht wie Schüssel 2002, ruft er Neuwahlen aus, lässt die Wähler die FPÖ abschlachten, und macht dann miit deren gedemütigtem (und entsprechend handzahmen) Rest weiter. ;NOT;['kurz', 'genauso', 'macht', 'schüssel', '2002', 'ruft', 'neuwahlen', 'lässt', 'wähler', 'fpö', 'abschlachten', 'macht', 'miit', 'deren', 'gedemütigtem', 'entsprechend', 'handzahmen', 'rest']
1. Wer stellt so eine Falle?  2. Wozu?  3. Warum geben sie das Video 2 Jahre später an Medien?  4. Was lief 2017-19?  5. Gab es Druck auf Strache?  6. Warum gehen 2 Spitzenpolitiker in ein Treffen, recherchieren scheinbar kaum - Name war erfunden! - und reden dann frei von der Leber?;NOT;['1.', 'wer', 'stellt', 'falle', '2.', 'wozu', '3.', 'warum', 'geben', 'video', '2', 'jahre', 'später', 'medien', '4.', 'lief', '2017-19', '5.', 'gab', 'druck', 'strache', '6.', 'warum', 'gehen', '2', 'spitzenpolitiker', 'treffen', 'recherchieren', 'scheinbar', 'kaum', 'name', 'erfunden', 'reden', 'frei', 'leber']
